0,0.693333,0.692887
5,0.691327,0.691873
10,0.687483,0.688626
15,0.680107,0.680859
20,0.663971,0.640165
25,0.578897,0.582427
30,0.464014,0.494667
35,0.363307,0.447004
40,0.320390,0.428507
45,0.287206,0.463761
50,0.261576,0.491501
55,0.238237,0.463997
60,0.199629,0.457115
65,0.165710,0.465556
70,0.139456,0.446699
75,0.126431,0.473291
80,0.123938,0.600726
85,0.113135,0.572673
90,0.115404,0.601278
95,0.105741,0.598589
100,0.099812,0.642642
105,0.108313,0.558274
110,0.099441,0.564276
115,0.097088,0.659463
120,0.097333,0.646262
125,0.094993,0.645653
130,0.108881,0.562052
135,0.109961,0.680027
140,0.106122,0.661488
145,0.097230,0.657330
150,0.109997,0.596623
155,0.100383,0.623718
160,0.089675,0.787917
165,0.087301,0.693355
170,0.089154,0.643828
175,0.086567,0.610693
180,0.100396,0.599445
185,0.095423,0.659935
190,0.091201,0.660109
195,0.086223,0.643974
200,0.087043,0.644544
205,0.083368,0.638793
210,0.079986,0.675266
215,0.076506,0.604932
220,0.069463,0.643270
225,0.072099,0.659709
230,0.067716,0.615631
235,0.070978,0.673669
240,0.050686,0.637832
245,0.059068,0.603500
250,0.054943,0.699789
255,0.057811,0.629785
260,0.046590,0.672786
265,0.065683,0.825153
270,0.049139,0.785765
275,0.037917,0.759909
280,0.066086,0.722251
285,0.049721,0.856561
290,0.057445,0.780721
295,0.054283,0.782977
300,0.041122,0.881807
305,0.048249,0.776643
310,0.038972,0.753325
315,0.045796,0.839752
320,0.040837,0.785092
325,0.034795,0.757926
330,0.042901,0.724464
335,0.026610,0.855843
340,0.027029,0.797909
345,0.031495,0.902307
350,0.027664,0.849525
355,0.036020,0.769197
360,0.044645,0.917183
365,0.022459,0.844198
370,0.035751,0.828620
375,0.030398,0.873730
380,0.020974,0.764612
385,0.023300,0.795716
390,0.034259,0.887767
395,0.041997,0.942428
400,0.032189,0.877746
405,0.021345,0.844906
410,0.018674,0.806836
415,0.025447,0.934990
420,0.038675,0.881618
425,0.036852,0.792803
430,0.041319,0.887121
435,0.026451,0.802408
440,0.048404,0.839620
445,0.027622,0.777299
450,0.030805,0.782203
455,0.028757,0.763570
460,0.026744,0.898909
465,0.026154,0.809056
470,0.019648,0.864519
475,0.036751,0.875996
480,0.011390,0.807126
485,0.041639,0.776247
490,0.030250,0.781255
495,0.024110,0.818729
500,0.030771,0.840716
505,0.017658,0.842130
510,0.029935,0.888295
515,0.022708,0.765488
520,0.047519,0.846212
525,0.025812,0.700417
530,0.019554,0.809283
535,0.026817,0.846208
540,0.022811,0.843994
545,0.019500,0.798575
550,0.035047,0.696695
555,0.023719,0.833341
560,0.031186,0.737091
565,0.019962,0.853534
570,0.036129,0.963898
575,0.027129,0.804226
580,0.047915,0.807367
585,0.029738,0.851869
590,0.033245,0.833637
595,0.038345,0.722814
600,0.035509,0.789897
605,0.040876,0.847984
610,0.020251,0.887516
615,0.024108,0.937581
620,0.035619,0.807751
625,0.031064,0.806340
630,0.020959,0.697510
635,0.030487,0.771790
640,0.024872,0.897963
645,0.016306,0.726614
650,0.034860,0.750230
655,0.019816,0.760492
660,0.015787,0.790693
665,0.021579,0.837232
670,0.021086,0.780171
675,0.035175,0.782622
680,0.021773,0.813133
685,0.012500,0.779931
690,0.032230,0.948058
695,0.031541,0.772433
700,0.019378,0.800378
705,0.013614,0.823954
710,0.020205,0.790615
715,0.032157,0.660345
720,0.020104,0.768482
725,0.019100,0.889061
730,0.029732,0.854475
735,0.028036,0.742986
740,0.023977,0.826998
745,0.034100,0.858466
750,0.021939,0.725828
755,0.022362,0.794991
760,0.034953,0.756468
765,0.024843,0.874283
770,0.022742,0.762192
775,0.025285,0.804916
780,0.018964,0.767465
785,0.032320,0.821958
790,0.024242,0.772054
795,0.030213,0.856393
800,0.023935,0.828262
805,0.033630,0.735606
810,0.023505,0.791114
815,0.014299,0.773397
820,0.029846,0.733743
825,0.011459,0.766738
830,0.040532,0.748070
835,0.025683,0.839952
840,0.015034,0.755180
845,0.033194,0.727695
850,0.021028,0.771965
855,0.054762,0.704396
860,0.027805,0.734031
865,0.027711,0.720168
870,0.023284,0.849638
875,0.032813,0.809423
880,0.023712,0.830290
885,0.019433,0.797140
890,0.027051,0.728665
