1175,0.004102
1180,0.005187
1185,0.006892
1190,0.003900
1195,0.002941
1200,0.004801
1205,0.004319
1210,0.003493
1215,0.005260
1220,0.004422
1225,0.003301
1230,0.004793
1235,0.003402
1240,0.004358
1245,0.004317
1250,0.003714
1255,0.004254
1260,0.002962
1265,0.002200
1270,0.004697
1275,0.004174
1280,0.005277
1285,0.004614
1290,0.002768
1295,0.004509
1300,0.002973
1305,0.004046
1310,0.003539
1315,0.003505
1320,0.004520
1325,0.005049
1330,0.003351
1335,0.004037
1340,0.004120
1345,0.002932
1350,0.003470
1355,0.004296
1360,0.005780
1365,0.003839
1370,0.003572
1375,0.004072
1380,0.005551
1385,0.002382
1390,0.002742
1395,0.004154
1400,0.003465
1405,0.002588
1410,0.002092
1415,0.004872
1420,0.002752
1425,0.003038
1430,0.005243
1435,0.003926
1440,0.002730
1445,0.003341
1450,0.005338
1455,0.004069
1460,0.004339
1465,0.003305
1470,0.003620
1475,0.003821
1480,0.003351
1485,0.004191
1490,0.003058
1495,0.004207
1500,0.003278
1505,0.001633
1510,0.001785
1515,0.002811
1520,0.003936
1525,0.006003
1530,0.002871
1535,0.003620
1540,0.005192
1545,0.004146
1550,0.003183
1555,0.006357
1560,0.004420
1565,0.005160
1570,0.003648
1575,0.003506
1580,0.005108
1585,0.006262
1590,0.006383
1595,0.004371
1600,0.002064
1605,0.004306
1610,0.003599
1615,0.003459
1620,0.002847
1625,0.003353
1630,0.003819
1635,0.003134
1640,0.005487
1645,0.002868
1650,0.005770
1655,0.007025
1660,0.003688
1665,0.005465
1670,0.003969
1675,0.002956
1680,0.003362
1685,0.003391
1690,0.003698
1695,0.002611
1700,0.003170
1705,0.004197
1710,0.004475
1715,0.006052
1720,0.006037
1725,0.003111
1730,0.003156
1735,0.002883
1740,0.005790
1745,0.002702
1750,0.002693
1755,0.003825
1760,0.004033
1765,0.002572
1770,0.004989
1775,0.004198
1780,0.002659
1785,0.002850
1790,0.002332
1795,0.003406
1800,0.002916
1805,0.003935
1810,0.004139
1815,0.003673
1820,0.002907
1825,0.003510
1830,0.002614
1835,0.004195
1840,0.003384
1845,0.002960
1850,0.001838
1855,0.004522
1860,0.004356
1865,0.002402
1870,0.004647
1875,0.003354
1880,0.005544
1885,0.004492
1890,0.005760
1895,0.004644
1900,0.004464
1905,0.003963
1910,0.002618
1915,0.004455
1920,0.003843
1925,0.003069
1930,0.004418
1935,0.002868
1940,0.002687
1945,0.004354
1950,0.003996
1955,0.002338
1960,0.003271
1965,0.005230
1970,0.004182
1975,0.002910
1980,0.002629
1985,0.003886
1990,0.002810
1995,0.003689
