0,1.170444
5,1.676931
10,0.543361
15,0.417077
20,0.357871
25,0.344264
30,0.330112
35,0.318653
40,0.301632
45,0.293766
50,0.285539
55,0.278026
60,0.267990
65,0.256916
70,0.244290
75,0.229883
80,0.213689
85,0.197469
90,0.179675
95,0.159846
100,0.142254
105,0.127989
110,0.118199
115,0.111341
120,0.107228
125,0.104005
130,0.100075
135,0.098037
140,0.094993
145,0.093210
150,0.098030
155,0.090126
160,0.090893
165,0.088114
170,0.087528
175,0.086509
180,0.084995
185,0.084509
190,0.082998
195,0.081027
200,0.080632
205,0.082289
210,0.079948
215,0.074415
220,0.070851
225,0.064560
230,0.057579
235,0.048094
240,0.042090
245,0.035582
250,0.039449
255,0.029475
260,0.027484
265,0.023419
270,0.022986
275,0.019306
280,0.018080
285,0.016523
290,0.015934
295,0.013861
300,0.014148
305,0.013826
310,0.013248
315,0.013628
320,0.012248
325,0.010468
330,0.012830
335,0.009460
340,0.009240
345,0.008591
350,0.010994
355,0.010486
360,0.008151
365,0.008263
370,0.007784
375,0.008251
380,0.011474
385,0.099283
390,0.061223
395,0.042843
400,0.029453
405,0.027543
410,0.022211
415,0.020879
420,0.018956
425,0.015448
430,0.014216
435,0.013951
440,0.012069
445,0.010663
450,0.011530
455,0.010599
460,0.011219
465,0.008051
470,0.009742
475,0.008137
480,0.007694
485,0.007380
490,0.008828
495,0.008441
500,0.009195
505,0.007230
510,0.007918
515,0.010137
520,0.009483
525,0.008029
530,0.006924
535,0.007178
540,0.007375
545,0.008607
550,0.007460
555,0.005724
560,0.006048
565,0.009521
570,0.006107
575,0.008484
580,0.006182
585,0.006066
590,0.006895
595,0.007086
600,0.005257
605,0.006013
610,0.006029
615,0.005394
620,0.006205
625,0.006402
630,0.007784
635,0.005064
640,0.005312
645,0.006199
650,0.006816
655,0.007005
660,0.007018
665,0.006470
670,0.005245
675,0.005470
680,0.004623
685,0.004387
690,0.006247
695,0.007086
700,0.005924
705,0.006321
710,0.004605
715,0.004331
720,0.004339
725,0.005172
730,0.007174
735,0.003853
740,0.004257
745,0.005189
750,0.006751
755,0.004322
760,0.008209
765,0.003495
770,0.007267
775,0.005863
780,0.004514
785,0.004521
790,0.006335
795,0.004553
800,0.006406
805,0.006122
810,0.004964
815,0.002968
820,0.003877
825,0.005869
830,0.005307
835,0.005353
840,0.004504
845,0.004430
850,0.006782
855,0.006009
860,0.004801
865,0.004754
870,0.004739
875,0.004438
880,0.006366
885,0.005116
890,0.004582
895,0.005511
900,0.004673
905,0.005342
910,0.006145
915,0.004372
920,0.006368
925,0.006012
930,0.007686
935,0.005131
940,0.004828
945,0.004575
950,0.004836
955,0.004864
960,0.005475
965,0.005681
970,0.004669
975,0.004344
980,0.005129
985,0.007235
990,0.005386
995,0.004779
1000,0.004598
1005,0.002866
1010,0.005762
1015,0.006165
1020,0.005483
1025,0.004389
1030,0.005295
1035,0.004243
1040,0.008045
1045,0.002933
1050,0.004673
1055,0.006005
1060,0.007392
1065,0.004633
1070,0.005175
1075,0.003670
1080,0.005839
1085,0.004729
1090,0.005495
1095,0.003656
1100,0.003521
1105,0.003772
1110,0.004874
1115,0.004344
1120,0.002703
1125,0.004163
1130,0.004117
1135,0.003209
1140,0.006755
1145,0.006067
1150,0.003738
1155,0.007051
1160,0.005342
1165,0.004591
1170,0.005012
1175,0.005533
1180,0.006742
1185,0.179667
1190,0.108235
1195,0.080288
1200,0.058024
1205,0.051013
1210,0.043600
1215,0.036925
1220,0.030408
1225,0.026501
1230,0.022165
1235,0.017780
1240,0.018550
1245,0.014861
1250,0.014032
1255,0.013166
1260,0.011252
1265,0.010792
1270,0.011018
1275,0.009823
1280,0.008110
1285,0.008636
1290,0.007360
1295,0.007742
1300,0.006575
1305,0.007521
1310,0.007221
1315,0.006665
1320,0.007619
1325,0.006205
1330,0.007069
1335,0.005300
1340,0.006935
1345,0.006945
1350,0.006827
1355,0.006790
1360,0.003857
1365,0.004699
1370,0.004948
1375,0.004192
1380,0.006932
1385,0.008058
1390,0.005925
1395,0.004856
1400,0.005844
1405,0.004959
1410,0.007473
1415,0.004594
1420,0.005803
1425,0.007656
1430,0.005149
1435,0.004779
1440,0.004191
1445,0.007944
1450,0.005157
1455,0.006101
1460,0.003943
1465,0.004831
1470,0.008582
1475,0.006110
1480,0.003583
1485,0.004723
1490,0.005105
1495,0.003575
1500,0.004970
1505,0.004874
1510,0.006112
1515,0.005570
1520,0.005740
1525,0.007948
1530,0.005116
1535,0.005133
1540,0.004912
1545,0.005739
1550,0.003551
1555,0.005157
1560,0.008012
1565,0.004579
1570,0.004742
1575,0.004911
1580,0.004536
1585,0.005519
1590,0.005034
1595,0.005145
1600,0.004172
1605,0.003485
1610,0.003922
1615,0.005521
1620,0.005904
1625,0.005684
1630,0.004678
1635,0.003059
1640,0.005967
1645,0.003487
1650,0.007165
1655,0.004679
1660,0.005491
1665,0.006255
1670,0.005845
1675,0.002991
1680,0.005037
1685,0.003844
1690,0.005677
1695,0.002573
1700,0.003587
1705,0.007499
1710,0.004485
1715,0.006165
1720,0.005984
1725,0.004221
1730,0.005164
1735,0.004706
1740,0.002877
1745,0.003676
1750,0.004661
1755,0.004448
1760,0.005177
1765,0.005654
1770,0.006203
1775,0.003542
1780,0.006226
1785,0.004074
1790,0.003557
1795,0.003434
1800,0.005699
1805,0.004011
1810,0.005640
1815,0.004331
1820,0.004875
1825,0.003482
1830,0.002799
1835,0.004512
1840,0.003872
1845,0.005441
1850,0.004664
1855,0.004326
1860,0.005805
1865,0.004146
1870,0.003951
1875,0.004482
1880,0.006344
1885,0.003709
1890,0.003782
1895,0.005572
1900,0.004847
1905,0.005161
1910,0.005975
1915,0.004288
1920,0.007236
1925,0.005600
1930,0.005782
1935,0.003837
1940,0.002470
1945,0.005936
1950,0.003767
1955,0.004512
1960,0.004581
1965,0.006475
1970,0.002731
1975,0.003746
1980,0.004323
1985,0.006775
1990,0.005697
1995,0.004188
