0,0.693014
5,0.687080
10,0.662013
15,0.609557
20,0.526054
25,0.413057
30,0.350222
35,0.293873
40,0.276893
45,0.251171
50,0.225977
55,0.190008
60,0.156393
65,0.130994
70,0.114484
75,0.113542
80,0.103535
85,0.094834
90,0.096569
95,0.091134
100,0.090647
105,0.090474
110,0.086621
115,0.087120
120,0.089395
125,0.082757
130,0.081761
135,0.079911
140,0.080841
145,0.081195
150,0.079112
155,0.076691
160,0.076742
165,0.073840
170,0.070227
175,0.066410
180,0.064607
185,0.059435
190,0.064417
195,0.055363
200,0.048527
205,0.042808
210,0.042303
215,0.039186
220,0.030758
225,0.029358
230,0.027584
235,0.021819
240,0.022092
245,0.026945
250,0.022280
255,0.015393
260,0.016666
265,0.013672
270,0.013492
275,0.011928
280,0.019662
285,0.015157
290,0.014030
295,0.008207
300,0.015373
305,0.018488
310,0.013097
315,0.011685
320,0.051909
325,0.017280
330,0.013761
335,0.030843
340,0.015748
345,0.019602
350,0.010496
355,0.017059
360,0.017247
365,0.012520
370,0.007684
375,0.007870
380,0.006058
385,0.006063
390,0.006697
395,0.008429
400,0.007280
405,0.003984
410,0.004697
415,0.005492
420,0.007552
425,0.005307
430,0.003809
435,0.003045
440,0.004568
445,0.002808
450,0.005202
455,0.005662
460,0.007054
465,0.004689
470,0.003073
475,0.012169
480,0.007563
485,0.002967
490,0.003312
495,0.002517
500,0.004923
505,0.006446
510,0.004541
515,0.006228
520,0.002776
525,0.002092
530,0.004064
535,0.002832
540,0.006822
545,0.011240
550,0.005881
555,0.005950
560,0.001987
565,0.003378
570,0.012662
575,0.001780
580,0.004917
585,0.006020
590,0.009569
595,0.005341
600,0.007335
605,0.014602
610,0.003620
615,0.005232
620,0.007226
625,0.002435
630,0.003417
635,0.003619
640,0.013114
645,0.005600
650,0.003875
655,0.008048
660,0.001910
665,0.001921
670,0.001451
675,0.011672
680,0.002536
685,0.001180
690,0.001946
695,0.001202
700,0.004984
705,0.002842
710,0.006391
715,0.008050
720,0.004029
725,0.002607
730,0.001650
735,0.001714
740,0.002747
745,0.010686
750,0.002286
755,0.004905
760,0.002116
765,0.002304
770,0.005196
775,0.005462
780,0.001370
785,0.002551
790,0.001158
795,0.001861
800,0.005246
805,0.000976
810,0.001823
815,0.000881
820,0.000673
825,0.000764
830,0.000820
835,0.001043
840,0.002846
845,0.001280
850,0.000895
855,0.001577
860,0.000638
865,0.000931
870,0.002476
875,0.002345
880,0.001907
885,0.002937
890,0.001608
895,0.001035
900,0.002163
905,0.001678
910,0.010507
915,0.014737
920,0.003388
925,0.011815
930,0.003803
935,0.006235
940,0.002091
945,0.001953
950,0.001191
955,0.003728
960,0.000836
965,0.004292
970,0.000555
975,0.003306
980,0.010902
985,0.004677
990,0.005920
995,0.002259
1000,0.002911
1005,0.000887
1010,0.001428
1015,0.001870
1020,0.003408
1025,0.001443
1030,0.002269
1035,0.002779
1040,0.000684
1045,0.000785
1050,0.000429
1055,0.003806
1060,0.000580
1065,0.001408
1070,0.002206
1075,0.003654
1080,0.000944
1085,0.003215
1090,0.021327
1095,0.011871
1100,0.016206
1105,0.010818
1110,0.006860
1115,0.004043
1120,0.009436
1125,0.011604
1130,0.006238
1135,0.006089
1140,0.001514
1145,0.001195
1150,0.000790
1155,0.001555
1160,0.004943
1165,0.000885
1170,0.000965
1175,0.002835
1180,0.003153
1185,0.001044
1190,0.002641
1195,0.003328
1200,0.005426
1205,0.000862
1210,0.004402
1215,0.007393
1220,0.001185
1225,0.001283
1230,0.000621
1235,0.003408
1240,0.002542
1245,0.004522
1250,0.001521
1255,0.007842
1260,0.001773
1265,0.001032
1270,0.001283
1275,0.005149
1280,0.000722
1285,0.000662
1290,0.000780
1295,0.000604
1300,0.001445
1305,0.000386
1310,0.003003
1315,0.000415
1320,0.004938
1325,0.010341
1330,0.000928
1335,0.000625
1340,0.000666
1345,0.005205
1350,0.007849
1355,0.004153
1360,0.001163
1365,0.000998
1370,0.001276
1375,0.000346
1380,0.000489
1385,0.002562
1390,0.000563
1395,0.000503
1400,0.000563
1405,0.003499
1410,0.007754
1415,0.000393
1420,0.000871
1425,0.025609
1430,0.052662
1435,0.020618
1440,0.014266
1445,0.011820
1450,0.009527
1455,0.003268
1460,0.003098
1465,0.003028
1470,0.003960
1475,0.001593
1480,0.006747
1485,0.002216
1490,0.001935
1495,0.001430
1500,0.000747
1505,0.001058
1510,0.001648
1515,0.010667
1520,0.003740
1525,0.000963
1530,0.000813
1535,0.004979
1540,0.002603
1545,0.004360
1550,0.002318
1555,0.001393
1560,0.001289
1565,0.003769
1570,0.000810
1575,0.000596
1580,0.000417
1585,0.001463
1590,0.001119
1595,0.002034
1600,0.003149
1605,0.000731
1610,0.004321
1615,0.000612
1620,0.000548
1625,0.001090
1630,0.001195
1635,0.000367
1640,0.001273
1645,0.000335
1650,0.004087
1655,0.001257
1660,0.000739
1665,0.000325
1670,0.001200
1675,0.006405
1680,0.000916
1685,0.007523
1690,0.001157
1695,0.000612
1700,0.000857
1705,0.002278
1710,0.006663
1715,0.000749
1720,0.001048
1725,0.005360
1730,0.000769
1735,0.000295
1740,0.001107
1745,0.000765
1750,0.000705
1755,0.000665
1760,0.000700
1765,0.000332
1770,0.005028
1775,0.002929
1780,0.000875
1785,0.005035
1790,0.000765
1795,0.000552
1800,0.001016
1805,0.000382
1810,0.006548
1815,0.001316
1820,0.002678
1825,0.000467
1830,0.011805
1835,0.000569
1840,0.003119
1845,0.000369
1850,0.002794
1855,0.000245
1860,0.000256
1865,0.003364
1870,0.006873
1875,0.001024
1880,0.002731
1885,0.003376
1890,0.000832
1895,0.002673
1900,0.010502
1905,0.001025
1910,0.001206
1915,0.000900
1920,0.001575
1925,0.000760
1930,0.002082
1935,0.008550
1940,0.000729
1945,0.000548
1950,0.005021
1955,0.000253
1960,0.000496
1965,0.001190
1970,0.000773
1975,0.000367
1980,0.009406
1985,0.003759
1990,0.000966
1995,0.001270
