0,0.693145,0.693147
5,0.693106,0.693129
10,0.693063,0.693091
15,0.692985,0.693039
20,0.692837,0.692983
25,0.692573,0.692842
30,0.692239,0.692622
35,0.691497,0.692338
40,0.690780,0.691780
45,0.689255,0.690998
50,0.686886,0.689474
55,0.683475,0.686727
60,0.677410,0.682945
65,0.667275,0.674270
70,0.650290,0.657297
75,0.627262,0.636041
80,0.602985,0.617298
85,0.584564,0.609834
90,0.564857,0.585363
95,0.535811,0.558711
100,0.512545,0.543177
105,0.483597,0.515009
110,0.456821,0.483327
115,0.433286,0.490179
120,0.413524,0.446925
125,0.397450,0.435553
130,0.379890,0.417329
135,0.364597,0.404822
140,0.353957,0.392520
145,0.343362,0.372437
150,0.334675,0.393147
155,0.327674,0.374367
160,0.321405,0.380717
165,0.317327,0.366387
170,0.315010,0.375437
175,0.312219,0.408593
180,0.309430,0.361618
185,0.307686,0.359338
190,0.304622,0.352702
195,0.301545,0.348099
200,0.297788,0.345978
205,0.293257,0.341897
210,0.287031,0.369378
215,0.279472,0.328547
220,0.269547,0.294886
225,0.260778,0.297358
230,0.251883,0.337836
235,0.243296,0.338340
240,0.235383,0.255448
245,0.230644,0.304230
250,0.224484,0.281676
255,0.219960,0.284533
260,0.215400,0.286219
265,0.211783,0.262854
270,0.207037,0.285656
275,0.203551,0.298479
280,0.199005,0.282428
285,0.195834,0.297011
290,0.189876,0.313086
295,0.185304,0.247836
300,0.179653,0.308396
305,0.173347,0.263894
310,0.169089,0.261107
315,0.164952,0.261170
320,0.162570,0.260849
325,0.156306,0.313142
330,0.154203,0.261537
335,0.151112,0.314126
340,0.148207,0.265429
345,0.145230,0.213819
350,0.142083,0.261799
355,0.140744,0.277302
360,0.139147,0.207472
365,0.135436,0.211514
370,0.134430,0.289217
375,0.132623,0.250119
380,0.131720,0.217994
385,0.128902,0.233912
390,0.125932,0.243087
395,0.125584,0.231854
400,0.124324,0.259489
405,0.122673,0.320157
410,0.122848,0.352933
415,0.121006,0.263777
420,0.119079,0.204971
425,0.117871,0.329401
430,0.117522,0.236705
435,0.117011,0.284757
440,0.115109,0.247129
445,0.114975,0.263592
450,0.113477,0.221266
455,0.112155,0.297773
460,0.111700,0.229619
465,0.110899,0.229980
470,0.110821,0.213802
475,0.109830,0.231366
480,0.108481,0.266912
485,0.109296,0.311793
490,0.109083,0.277301
495,0.108889,0.371355
500,0.107378,0.243051
505,0.105541,0.315656
510,0.107378,0.269436
515,0.105285,0.250137
520,0.105159,0.153409
525,0.103767,0.239089
530,0.103870,0.229471
535,0.103645,0.266867
540,0.103450,0.309562
545,0.103781,0.189355
550,0.101200,0.315677
555,0.101735,0.151627
560,0.101776,0.307634
565,0.101265,0.287046
570,0.100643,0.259718
575,0.099510,0.337772
580,0.099946,0.278850
585,0.100116,0.171114
590,0.098166,0.257372
595,0.098659,0.262198
600,0.098765,0.204994
605,0.098173,0.415092
610,0.098527,0.379588
615,0.096235,0.184796
620,0.097884,0.302336
625,0.097133,0.268202
630,0.097404,0.205479
635,0.095218,0.248629
640,0.095258,0.264304
645,0.096249,0.291862
650,0.094676,0.246083
655,0.094269,0.294794
660,0.095434,0.272956
665,0.091722,0.319853
670,0.092081,0.393601
675,0.092251,0.278439
680,0.091718,0.237001
685,0.091618,0.258911
690,0.089463,0.252647
695,0.090582,0.305441
700,0.089257,0.349643
705,0.087702,0.164987
710,0.086595,0.283473
715,0.087018,0.240755
720,0.086778,0.285703
725,0.086824,0.399542
730,0.086200,0.306945
735,0.085086,0.259439
740,0.084455,0.246829
745,0.083745,0.279509
750,0.083107,0.276873
755,0.082671,0.309151
760,0.083192,0.251801
765,0.081366,0.217134
770,0.080416,0.313389
775,0.080787,0.216240
780,0.079782,0.298844
785,0.079787,0.179760
790,0.078064,0.216960
795,0.078390,0.318877
800,0.077971,0.302536
805,0.077582,0.366359
810,0.077439,0.373505
815,0.076822,0.308464
820,0.077018,0.369309
825,0.075662,0.236637
